"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","stouffer_z","stouffer_p","stouffer_fdr","mean_logfc"
"TM4SF1",0.501973074123891,0.0679742188791653,"up",0.42753834645381,0.207441662929723,"up",0.356894641454804,0.0283008457682335,"up",0.138757937313852,0.268379501805179,"up",0.29502220056561,0.0487826432668148,"up",5,5,0,"up",1,3.81997276351332,0.000133466411237787,0.116467821988321,0.344037239982393
"TTTY14",-0.154665950092729,0.570853453779335,"down",-0.295599485773464,0.00440588105378385,"down",-0.168721305165231,0.101549338051986,"down",-0.211970519718065,0.118703081600461,"down",-0.19368623118048,0.031556167760313,"down",5,0,5,"down",1,-3.80563333551321,0.000141441791289932,0.116467821988321,-0.204928698385994
"STUM",-0.162825670390356,0.23368438922598,"down",-0.44429682034533,0.0509722540483747,"down",-0.0658817574295565,0.475903328606851,"down",-0.979349087524137,0.0270441906938371,"down",-0.137723061161497,0.00570571186528689,"down",5,0,5,"down",1,-3.78836322615828,0.000151643037705422,0.116467821988321,-0.358015279370175
"DOPEY1",-0.258972745041129,0.40756093658439,"down",0.543445898208828,0.00077940308401631,"up",0.072137488827241,0.0779412217216453,"up",0.360556780367753,0.0298435138249994,"up",0.172680550479665,0.0113590753958472,"up",5,4,1,"up",0.8,3.78237628151162,0.000155338305226203,0.116467821988321,0.177969594568472
"UBE3A",-0.168740594205254,0.594942337748185,"down",0.258973749083101,0.00967885527363184,"up",0.147573767658533,0.0807048948269047,"up",0.0736470588159096,0.442314858301845,"up",0.230708718291465,0.000571151404852048,"up",5,4,1,"up",0.8,3.77971874313229,0.000157005609253198,0.116467821988321,0.108432539928751
"NPTXR",-0.0640896700502986,0.69123207350689,"down",-0.160954466505377,0.0580860246719886,"down",-0.14361434039029,0.157481897657177,"down",-0.175109077112636,0.0275773883594683,"down",-0.136338095976883,0.00474306365938247,"down",5,0,5,"down",1,-3.76948985890142,0.000163581554757257,0.116467821988321,-0.136021130007097
"INHBB",0.12636661031734,0.408424896167655,"up",0.583960874552126,0.0494243751347603,"up",-0.000693620064594566,0.996313573375356,"down",0.136717368968089,0.678759682779124,"up",0.645403187163963,1.03566510994107e-05,"up",5,4,1,"up",0.8,3.76577814320319,0.000166031174339334,0.116467821988321,0.298350884187385
"MTF2",0.0615563010124823,0.659047182663863,"up",0.192598453647281,0.0211321140809023,"up",0.141181578450765,0.0150776702003359,"up",0.248157566305064,0.115649902894779,"up",0.124929255004061,0.0610104385742163,"up",5,5,0,"up",1,3.76547691371482,0.000166231483310177,0.116467821988321,0.153684630883931
"TUBGCP5",0.192667644874955,0.350505419405686,"up",0.477150050484797,0.000350477212559976,"up",0.0873700466450312,0.25904954189566,"up",-0.11954950032425,0.506986786136285,"down",0.149010589947827,0.010103492136206,"up",5,4,1,"up",0.8,3.72128057507041,0.000198215056312493,0.121459467231716,0.157329766325672
"PSEN2",-0.138426418723463,0.354776807319289,"down",-0.205648499628976,0.078531776462578,"down",-0.114722667013279,0.17302987455706,"down",-0.103331626324208,0.165274809713095,"down",-0.186522159800137,0.00530318468441506,"down",5,0,5,"down",1,-3.72011851712111,0.000199129311653815,0.121459467231716,-0.149730274298013
"OGFR",-0.0989270976615286,0.593669707257537,"down",-0.199101425075138,0.0833263241717343,"down",-0.11461084598648,0.0980691857432631,"down",-0.19799114649968,0.248868088938975,"down",-0.261788758749746,0.00296240886918808,"down",5,0,5,"down",1,-3.71568458612226,0.000202654257261284,0.121459467231716,-0.174483854794515
"MPND",-0.243995065080617,0.150213374225619,"down",-0.208018972300099,0.152221924918644,"down",-0.12362509344008,0.251538517192685,"down",-0.102428588922362,0.705599728539019,"down",-0.285346289732077,0.00134803507459206,"down",5,0,5,"down",1,-3.71507371843426,0.000203144462122884,0.121459467231716,-0.192682801895047
"ZNF33B",0.047915545815686,0.875907030794476,"up",0.415127172449677,0.0132658363212052,"up",0.147334142159883,0.0402819433078521,"up",0.381849157926766,0.0720872870481251,"up",0.121568348368542,0.033534951639952,"up",5,5,0,"up",1,3.71090713584496,0.000206517859620825,0.121459467231716,0.222758873344111
"FAM161A",0.321601058610649,0.0549321521647333,"up",0.352605576803504,0.0042130647094564,"up",0.0720591979394562,0.498509006047146,"up",0.18777988889415,0.188849067699714,"up",0.222021703330411,0.0740202331573832,"up",5,5,0,"up",1,3.70894595707269,0.000208123839663379,0.121459467231716,0.231213485115634
"CEP70",0.43723758804926,0.0480248948087457,"up",0.29765933430052,0.102700094463846,"up",0.243432280377239,0.0957706111714012,"up",0.377786189598441,0.171744088414654,"up",0.1159756918199,0.0843629911209491,"up",5,5,0,"up",1,3.70601056528894,0.000210549519681226,0.121459467231716,0.294418216829072
"H6PD",-0.246902601648811,0.281564470432085,"down",-0.283953329677246,0.062382039889696,"down",-0.0617570484275372,0.166408380339243,"down",-0.0600264013376915,0.359113098778623,"down",-0.158232677614029,0.00622583152758966,"down",5,0,5,"down",1,-3.7002565590747,0.000215381607910572,0.121459467231716,-0.162174411741063
"NUB1",-0.31344817603661,0.091500598834933,"down",-0.226017302180956,0.0427343397522057,"down",-0.0874519353491979,0.351455220872707,"down",-0.271984721762736,0.120779610618257,"down",-0.149488134294668,0.0268848709692461,"down",5,0,5,"down",1,-3.68812203012282,0.000225915303962298,0.124366374831245,-0.209678053924834
"CEP290",0.102379315258267,0.611036247351542,"up",0.359338212657352,4.62440368236672e-05,"up",0.0628994372341652,0.173103792571027,"up",0.575251201981313,0.0251900182358051,"up",0.102314003850867,0.3078805163382,"up",5,5,0,"up",1,3.66140153830074,0.00025083926264125,0.133402521362492,0.240436434196393
"PER3",-0.237474920325834,0.115106282208131,"down",-0.379552001407889,0.0383463584204459,"down",-0.090347538147779,0.227652257581516,"down",-0.304378847431308,0.0149050500016908,"down",-0.0441368745450724,0.109922199295243,"down",5,0,5,"down",1,-3.65476079517687,0.000257421874721634,0.133402521362492,-0.211178036371576
"LOC441204",-0.129180882474687,0.379013290485173,"down",-0.206271159956968,0.0366765645650567,"down",-0.0820303573874966,0.183606406435287,"down",-0.116426912513563,0.0663513607383714,"down",-0.097186364703457,0.0209887711231857,"down",5,0,5,"down",1,-3.65255989871533,0.000259639006155103,0.133402521362492,-0.126219135407234
"KLF12",-0.19659961569366,0.304709751963966,"down",-0.359978003229484,0.0289951660030944,"down",-0.298906077803057,0.0187826908516199,"down",-0.187514857400759,0.13744244570374,"down",-0.0745369625431873,0.170017204362656,"down",5,0,5,"down",1,-3.64677177629052,0.000265555586996843,0.133476320151174,-0.223507103334029
"DPP9",-0.146925913482655,0.534332940177395,"down",-0.171824464194765,0.057399599482003,"down",-0.0374441100645642,0.713381776961776,"down",0.100338538728503,0.537026933004597,"up",-0.346929412611276,6.61444913579414e-06,"down",5,1,4,"down",0.8,-3.63135063320949,0.000281941819527746,0.138252836258097,-0.120557072324951
"TRMT44",0.118076884188545,0.365946784657013,"up",0.18313024790168,0.11306066745166,"up",0.138614622004773,0.00102263150289189,"up",0.229694517782213,0.0898494255303434,"up",0.027078594560158,0.349486092072439,"up",5,5,0,"up",1,3.6120240966644,0.000303816326758845,0.138252836258097,0.139318973287474
"NRXN1",-0.151612198703828,0.43433340192565,"down",-0.37033463662935,0.0441248563562221,"down",-0.0172915741670314,0.558236088189926,"down",-0.19981035751692,0.0327977491048342,"down",-0.127920820491533,0.00384514727959449,"down",5,0,5,"down",1,-3.61146457320308,0.000304472681214992,0.138252836258097,-0.173393917501732
"PDXDC1",-0.348559467231475,0.064767918524629,"down",-0.483087345498065,0.0572277288356749,"down",-0.0908812407046437,0.0837362019471651,"down",-0.109775389067918,0.0882808948113713,"down",-0.101710982318153,0.202968825054762,"down",5,0,5,"down",1,-3.61045106523991,0.00030566496879685,0.138252836258097,-0.226802884964051
"CELA2A",-0.126640117666257,0.443571628488207,"down",-0.158033708633798,0.367642806657916,"down",-0.080112052000909,0.236026524587574,"down",-0.0619594323773683,0.587212433765574,"down",-0.123228006527078,0.000117374081124602,"down",5,0,5,"down",1,-3.61002010367502,0.000306173274193444,0.138252836258097,-0.109994663441082
"SNRK",-0.323124169644335,0.159579479601962,"down",-0.0813572458396971,0.314837553559288,"down",-0.152400743198971,0.172852752578985,"down",-0.295403869771803,0.0596075270793818,"down",-0.0701468775080688,0.0120573786991182,"down",5,0,5,"down",1,-3.60601444402105,0.000310935836919728,0.138252836258097,-0.184486581192575
"NME7",0.111028215260378,0.529869366334551,"up",0.423512104425855,0.00130412054855042,"up",0.111129169132741,0.283274663925645,"up",0.55043506119504,0.265276818517803,"up",0.222240483841343,0.031428710041346,"up",5,5,0,"up",1,3.59801114733079,0.000320659878546867,0.139886359469474,0.283669006771071
"MED13",-0.147765570053194,0.648124706068283,"down",0.335719093098548,0.00272050650288332,"up",0.10523122328736,0.300628160452605,"up",0.429525397469087,0.00163929817705739,"up",0.202875740483839,0.0189862479675833,"up",5,4,1,"up",0.8,3.58478877606943,0.000337351117076602,0.141687745330513,0.185117176857128
"COG8",0.25970083531837,0.258454530660309,"up",-0.297030873087265,0.00489153047748474,"down",-0.13318674892969,0.0879136435706074,"down",-0.292795826494912,0.183571799898127,"down",-0.228264938864958,0.00128252618932256,"down",5,1,4,"down",0.8,-3.57919700299862,0.00034465159074662,0.141687745330513,-0.138315510411691
"TMEM183B",-0.29097743505186,0.0771098063909631,"down",-0.218881243851728,0.0278049887559231,"down",-0.100752878115957,0.432189789127724,"down",-0.108550640245168,0.355518177765648,"down",-0.158166959699439,0.0262898144130102,"down",5,0,5,"down",1,-3.5769674265355,0.000347603469531117,0.141687745330513,-0.17546583139283
"BTN3A1",-0.169524676121084,0.27777896068565,"down",-0.0795050999667016,0.564443023321659,"down",-0.0671347927347595,0.339710698076028,"down",-0.228900398067462,0.0750734335074738,"down",-0.261737116329422,0.000608284668993859,"down",5,0,5,"down",1,-3.57569285355135,0.000349301564977261,0.141687745330513,-0.161360416643886
"TTC9",0.234267515703346,0.225133718732663,"up",0.21802997499146,0.425553262004252,"up",0.129689214065266,0.201991846805747,"up",0.200252403520901,0.279218613382687,"up",0.408437011301941,0.00163653241226998,"up",5,5,0,"up",1,3.55595860482015,0.000376603377366102,0.148029954616796,0.238135223916583
"YIPF6",0.123721156580861,0.54561046109433,"up",0.21018786688599,0.0922779680205775,"up",0.169792862313624,0.0434336666562958,"up",0.275945151444086,0.115935539035613,"up",0.165849763292578,0.0302984260712694,"up",5,5,0,"up",1,3.55516513693506,0.000377741763867954,0.148029954616796,0.189099360103428
"ANO10",-0.320947760370103,0.058112674511386,"down",-0.304307031981082,0.0239242702006332,"down",-0.155440892531066,0.0875738596879583,"down",-0.123404323967691,0.560038654472466,"down",-0.118786418976205,0.176377388043699,"down",5,0,5,"down",1,-3.53950923112107,0.000400871750276467,0.154475928969037,-0.204577285565229
"XPR1",-0.264011636512644,0.0757695585552018,"down",0.203650118488903,0.131883598050586,"up",0.099581218002845,0.408807018316434,"up",0.289223577607581,0.000694951069291238,"up",0.36467294855271,8.1040466107728e-06,"up",5,4,1,"up",0.8,3.51855316846128,0.00043390685872772,0.155209382743744,0.138623245227879
"NAP1L1",0.112904680945349,0.519073844964554,"up",0.410832268672691,0.00821342062141624,"up",0.0793584341630111,0.274738494243543,"up",0.222538109751904,0.280477633410598,"up",0.23433129928312,0.0163130946176958,"up",5,5,0,"up",1,3.51835426688191,0.000434232245905572,0.155209382743744,0.211992958563215
"ZNF81",-0.110888290889393,0.577786035482125,"down",-0.252007341430335,0.0337488544524034,"down",-0.149925770079315,0.00534560759228575,"down",0.373508476945073,0.089228489069406,"up",-0.110082698884709,0.010563220612355,"down",5,1,4,"down",0.8,-3.51590782255816,0.000438253110862621,0.155209382743744,-0.0498791248677358
"RGMA",-0.360446303455975,0.157700694509452,"down",-0.106676761390125,0.526810439614749,"down",-0.223995871185446,0.0841538347000197,"down",-1.06875297141215,0.00628632449263376,"down",-0.0855605548239077,0.0537687900335852,"down",5,0,5,"down",1,-3.51462952213124,0.000440367866323277,0.155209382743744,-0.369086492453521
"CNPPD1",-0.143161998626849,0.303922383891333,"down",-0.116364609282227,0.196409501877455,"down",-0.111735654407278,0.111954059219272,"down",-0.0944285289452464,0.383561006778867,"down",-0.171915009279845,0.00737175515541996,"down",5,0,5,"down",1,-3.50593794967136,0.000455001279446221,0.155209382743744,-0.127521160108289
"SPAG11A",NA,NA,NA,-0.357998271242826,0.0211597031110067,"down",-0.0857482625559457,0.127456932407841,"down",-0.106358300148653,0.0938184485141055,"down",-0.0799589832320215,0.0116425372027324,"down",4,0,4,"down",1,-3.5047722047979,0.00045699812301008,0.155209382743744,-0.157515954294862
"IDS",0.386772608030239,0.0758408637153511,"up",0.243769849344759,0.0619862756151009,"up",0.0911035783892123,0.136641702093472,"up",-0.438586428810386,0.00824371564718125,"down",0.342375297732643,0.00127738650289614,"up",5,4,1,"up",0.8,3.49463263325951,0.000474714674961387,0.155209382743744,0.125086980937293
"TANC2",0.211326759882476,0.282040687581499,"up",0.340994528144895,0.202058145139666,"up",0.0634397303404301,0.172154325363757,"up",0.115783632245244,0.245219718819728,"up",0.360876772149091,0.00718090077129039,"up",5,5,0,"up",1,3.4868941389773,0.000488664744014561,0.155209382743744,0.218484284552427
"TJP1",-0.34475477170015,0.128204378864306,"down",0.135143762149081,0.206042008231481,"up",0.29986891176377,0.00469131113334445,"up",0.110700134777204,0.531517987112001,"up",0.309215592018661,0.000139836668836762,"up",5,4,1,"up",0.8,3.48605595608353,0.000490198456369635,0.155209382743744,0.102034725801713
"PPP2R5C",0.15173597083272,0.356955042382443,"up",0.0778857115599243,0.408563036586674,"up",0.25807038322613,0.00372694723577781,"up",-0.098602355513186,0.419722366859903,"down",0.299427926727066,0.00824269704436075,"up",5,4,1,"up",0.8,3.48598997252958,0.000490319383895083,0.155209382743744,0.137703527366531
"ZBTB37",0.140958173494462,0.481015189194313,"up",0.471118972385835,0.000215804625556696,"up",0.0878845619659402,0.0836777677264965,"up",-0.12378714130302,0.317141467413215,"down",0.180987437655635,0.0603693413922255,"up",5,4,1,"up",0.8,3.48589762031094,0.000490488683775876,0.155209382743744,0.15143240083977
"EIF4B",0.191822533831239,0.461313874313289,"up",0.209891354205402,0.0331178487485215,"up",0.0949408435436858,0.291838180683622,"up",0.257532927667843,0.121354140620825,"up",0.147344890227329,0.0141854752492594,"up",5,5,0,"up",1,3.47892792305311,0.00050342396918873,0.155209382743744,0.1803065098951
"SAP30L",0.186449793317453,0.236859104412268,"up",-0.278778519726307,0.0043759978535007,"down",-0.245626335579362,0.012835879042744,"down",-0.176635729729406,0.157203506124044,"down",-0.15790459038118,0.0196015338451649,"down",5,1,4,"down",0.8,-3.4727399717147,0.000515174223219416,0.155209382743744,-0.13449907641976
"SMIM10L1",NA,NA,NA,0.328245009769697,0.0764959143063447,"up",0.191637384606983,0.00202293301882414,"up",0.20394650499807,0.0185244732864127,"up",0.0660717006914175,0.231648421074057,"up",4,4,0,"up",1,3.47255647459282,0.000515526536254189,0.155209382743744,0.197475150016542
"PDK2",-0.300801276446036,0.154321710001636,"down",0.0429856025806338,0.783326508091843,"up",-0.128763855536738,0.117276955358831,"down",-0.104809858955416,0.415807750254668,"down",-0.257041232554457,0.000559221679661405,"down",5,1,4,"down",0.8,-3.47241970666356,0.000515789275665025,0.155209382743744,-0.149686124182403
"TRIP11",0.0849992363991418,0.735086428198508,"up",0.55205581334351,0.000143981890797255,"up",0.0788760448718344,0.0398220225416421,"up",-0.150728054179326,0.0416310643556135,"down",0.192301407015341,0.02492158049575,"up",5,4,1,"up",0.8,3.47038848132828,0.000519706102552623,0.155209382743744,0.1515008894901
"SPATA17",0.297179332302254,0.0768854082227586,"up",0.253098794880971,0.186439543076856,"up",0.0801145222271654,0.17521841741821,"up",0.147900591230444,0.0771885276170543,"up",0.176958588748238,0.0720475133501453,"up",5,5,0,"up",1,3.46923984133419,0.000521933286547313,0.155209382743744,0.191050365877814
"MYL10",-0.0426804328099923,0.832992530743237,"down",-0.214755383379952,0.040524058585052,"down",-0.040406035463358,0.715358314294686,"down",-0.22391444086569,0.00187603983781667,"down",-0.14935326870904,0.00429865593015015,"down",5,0,5,"down",1,-3.46513856337044,0.000529958351733461,0.155209382743744,-0.134221912245606
"CINP",0.235423415339575,0.164029996067727,"up",0.168061892793206,0.112008678982077,"up",0.14739705062848,0.0272059711262584,"up",0.204828366719388,0.303014246579377,"up",0.136877959869832,0.136885906659558,"up",5,5,0,"up",1,3.46495483135336,0.000530320541358754,0.155209382743744,0.178517737070096
"NUCKS1",0.130924362212281,0.646493548109237,"up",0.167537451592593,0.238271062520395,"up",0.162989612170519,0.10410724770577,"up",0.408960334707144,0.0183761397162303,"up",0.218054088398425,0.0135732271683401,"up",5,5,0,"up",1,3.4511570066344,0.000558188746288016,0.159846739489772,0.217693169816192
"SEPT8",0.205627357144254,0.299481641727503,"up",-0.30526677748543,0.00266505640676707,"down",-0.112813087866862,0.0461774140825635,"down",-0.0854112273749713,0.393882343210181,"down",-0.18048435543892,0.00625459145274284,"down",5,1,4,"down",0.8,-3.4502862312111,0.000559992469991416,0.159846739489772,-0.0956696182043859
"BID",-0.216905029806944,0.114804551828512,"down",-0.229955614167352,0.0716043292857022,"down",-0.0458191265466135,0.569741672421158,"down",-0.105935937922945,0.515064823258518,"down",-0.255106105323419,0.00640860378112265,"down",5,0,5,"down",1,-3.4397019950815,0.000582355030874749,0.162319682400108,-0.170744362753455
"CEP152",0.311436101684825,0.0800252553732862,"up",0.53595192908307,0.00768527798503697,"up",0.0572116232634826,0.498189803355397,"up",0.113547815538226,0.0964702541267214,"up",0.080994878594604,0.149894189079816,"up",5,5,0,"up",1,3.43954317206357,0.00058269684006786,0.162319682400108,0.219828469632842
"MED28",-0.085366574851706,0.763536317139398,"down",0.389586831211222,0.000516466983711459,"up",0.118082311624433,0.0499346551819379,"up",0.280300452075008,0.102150253180775,"up",0.112572070354191,0.148266680414104,"up",5,4,1,"up",0.8,3.42860700937022,0.000606687313748446,0.164466824439935,0.16303501808263
"CSNK1G2",-0.0980901793932601,0.562632339140841,"down",-0.305244843343815,0.00347103246490131,"down",0.0588855950060304,0.36168572286418,"up",-0.0480322732181204,0.63813931169903,"down",-0.20585961367081,4.1247622441937e-05,"down",5,1,4,"down",0.8,-3.42762045607852,0.000608896103067801,0.164466824439935,-0.119668262923995
"FARP2",-0.366766917868811,0.09153038781008,"down",-0.126875756732357,0.136628222026245,"down",-0.0189297177875083,0.638389720906726,"down",-0.20997085807329,0.0319796850384369,"down",-0.162857934486541,0.022904417590024,"down",5,0,5,"down",1,-3.42332571681018,0.000618599054304137,0.164466824439935,-0.177080236989701
"GPR174",-0.193137887215758,0.245115101685294,"down",-0.328582013723325,0.0508066935300456,"down",-0.0491133640250636,0.240973052062557,"down",-0.11566860086154,0.358517665484313,"down",-0.0750614318146136,0.0218651829197809,"down",5,0,5,"down",1,-3.42262003905085,0.000620207061924766,0.164466824439935,-0.15231265952806
"SH2D1A",0.170651333323716,0.434191464938668,"up",-0.25626898779087,0.00125550249992504,"down",-0.184287284556637,0.139457286091393,"down",-0.453800872483139,0.0713342561778874,"down",-0.119992611663329,0.0186393094151523,"down",5,1,4,"down",0.8,-3.42010433737124,0.00062597121883631,0.164466824439935,-0.168739684634052
"NDRG3",-0.370174465349246,0.167498722984608,"down",0.126670875640267,0.460004134458841,"up",-0.31361059983696,7.51535749052982e-05,"down",-0.291465996190587,0.192633564355793,"down",-0.188324590176855,0.154839160591606,"down",5,1,4,"down",0.8,-3.41333160490404,0.000641738044626503,0.166238347692584,-0.207380955182676
"SEMA6D",-0.440160483165685,0.0681435421017937,"down",-0.293567083236357,0.18320891160887,"down",-0.247869946157002,0.222762018753303,"down",-0.0615362289435796,0.498979357818556,"down",-0.103081125387939,0.0258455228674654,"down",5,0,5,"down",1,-3.41106627509986,0.000647093607211304,0.166238347692584,-0.229242973378113
"PHIP",0.257243404965557,0.152291380867693,"up",0.43630001975229,0.0347184108532342,"up",0.0784482035939289,0.183004608272859,"up",0.255091224678773,0.132290375603968,"up",0.161685068620185,0.129732779948682,"up",5,5,0,"up",1,3.39322698852552,0.000690743744316738,0.17550204519063,0.237753584322147
"EIF2S1",0.199359517637157,0.383206091373296,"up",0.146123967973791,0.0831647612962242,"up",0.144902250465923,0.0305014591190503,"up",0.256103062242328,0.280007639782409,"up",0.112165336242195,0.0891229049488015,"up",5,5,0,"up",1,3.38902462608875,0.000701417109296698,0.17627679330488,0.171730826912279
"NKG7",-0.325491784497125,0.174632082872958,"down",-0.282908834038349,0.335277940603006,"down",-0.0943454280212571,0.439164167243899,"down",-0.915094881699779,0.059250257228186,"down",-0.37901071347515,0.00699221648122984,"down",5,0,5,"down",1,-3.38291172716126,0.00071721681146955,0.177615860852604,-0.399370328346332
"DNMT3A",-0.353378172904809,0.0462159108731018,"down",-0.166728113341612,0.254359702888692,"down",-0.0998625588708529,0.103767984456826,"down",-0.204385909335659,0.0222694275379813,"down",-0.0642169420768722,0.259381648014955,"down",5,0,5,"down",1,-3.38104415571005,0.000722109377628339,0.177615860852604,-0.177714339305961
"DCDC2",0.137759063406221,0.492015706539659,"up",0.559532122384552,0.0186644063013029,"up",0.0477987433986263,0.186689056816601,"up",1.46111909384176,0.00137313236316799,"up",0.196259096168508,0.228576714900787,"up",5,5,0,"up",1,3.36918258545468,0.000753914695206408,0.18186943633066,0.480493623839933
"FAM26F",-0.522438541978417,0.00495200374016757,"down",-0.502875673320634,0.0117948544381574,"down",0.0985876068680927,0.0707614555433648,"up",-0.454039864922489,0.0200503961185029,"down",-0.414132774351525,0.0156733754739831,"down",5,1,4,"down",0.8,-3.36873696545793,0.000755134548148582,0.18186943633066,-0.358979849540994
"ICAM3",0.031084549363833,0.849971895298909,"up",-0.337743102097475,0.0201683799285709,"down",-0.0444083628068604,0.684198684723781,"down",-0.262370351022887,0.320214861534606,"down",-0.34842551834901,0.000231477211326393,"down",5,1,4,"down",0.8,-3.36456776370651,0.000766636559613552,0.18195950184238,-0.19237255698248
"ZNF641",0.0504238716146869,0.769683277784194,"up",0.210686755950026,0.0128817221663111,"up",0.0943234598279723,0.186388375759127,"up",0.104708010914122,0.600035114010542,"up",0.167599101401302,0.0102286813708209,"up",5,5,0,"up",1,3.36291242316771,0.000771248266967401,0.18195950184238,0.125548239941622
"CYP19A1",-0.314266771369302,0.0591821981058725,"down",-0.314651200985853,0.0755849683531393,"down",-0.130450712252008,0.00544976793122376,"down",0.117467714119293,0.326943443228075,"up",-0.0245297869435364,0.264362950826149,"down",5,1,4,"down",0.8,-3.35739895530591,0.000786794955092402,0.18306194428742,-0.133286151486281
"PRKAA2",0.114855094126847,0.523702122008343,"up",1.11014527433085,0.00233853934052586,"up",0.125184626028666,0.049938399777701,"up",-0.378109469432328,0.293592647935333,"down",0.336253541756968,0.0476321328852917,"up",5,4,1,"up",0.8,3.34995899377835,0.000808235246022913,0.18306194428742,0.261665813362201
"LRIG1",-0.0507736934275574,0.807090838975501,"down",-0.147989165755578,0.112071183237506,"down",-0.189842367376136,0.13311891971719,"down",-0.515348883463823,0.0214170076177178,"down",-0.131724266353398,0.0212296551405076,"down",5,0,5,"down",1,-3.34784869560955,0.000814414617669902,0.18306194428742,-0.207135675275298
"ADCY5",-0.372605804447924,0.044613416798586,"down",-0.120659913304611,0.173504349642171,"down",-0.0574646509345988,0.406007292155067,"down",-0.202373591349661,0.109819904388196,"down",-0.0765251524627942,0.0599796737066579,"down",5,0,5,"down",1,-3.34545790122072,0.000821468286597343,0.18306194428742,-0.165925822499918
"PWP1",0.117128650719259,0.616752981147977,"up",0.281982053353923,0.000757211708009309,"up",0.0625251702958862,0.249011526751009,"up",0.31895196645299,0.0496838293538945,"up",0.0968810932949835,0.205893987965064,"up",5,5,0,"up",1,3.34292389411836,0.000829006326253409,0.18306194428742,0.175493786823408
"PLEKHA1",0.149002864706189,0.424726417058656,"up",0.091789382162807,0.264743571538492,"up",0.0834377454051859,0.351962285764851,"up",0.443551712036075,0.0381010379821097,"up",0.226222183612729,0.00584912283513754,"up",5,5,0,"up",1,3.33743135925591,0.000845566046855637,0.18306194428742,0.198800777584597
"DDX28",-0.0448757302457935,0.891902520263868,"down",-0.324432933515127,0.129766392589201,"down",-0.0656233327280256,0.169789370619562,"down",-0.277307199116714,0.0884041442278758,"down",-0.151479829829523,0.00523047812120595,"down",5,0,5,"down",1,-3.33583752055354,0.000850428512730403,0.18306194428742,-0.172743805087037
"NCR3",-0.173803224335521,0.234034706162705,"down",-0.198132229117268,0.0239246779298797,"down",-0.0721253728610759,0.222807431013774,"down",-0.125382636784027,0.196580128364073,"down",-0.0745753169438767,0.0896448442400319,"down",5,0,5,"down",1,-3.33495539972126,0.000853130812689623,0.18306194428742,-0.128803756008354
"SOX14",-0.338276793535698,0.294801236615431,"down",-0.687492351755654,0.0313105779428885,"down",-0.0498500461228248,0.472447083908482,"down",-0.220176918584774,0.330868789186854,"down",-0.122500844259074,0.0140142022526037,"down",5,0,5,"down",1,-3.33204929412783,0.000862089846944554,0.18306194428742,-0.283659390851605
"KIAA1755",-0.150606783262685,0.277405167450587,"down",-0.198895480078873,0.0368236340372281,"down",-0.0716897246370498,0.438366316256313,"down",-0.245944611104941,0.0398886624408818,"down",-0.113510106769315,0.0503772188592314,"down",5,0,5,"down",1,-3.33057529780423,0.000866667202004217,0.18306194428742,-0.156129341170573
"IBA57",0.188098684905025,0.264081954500206,"up",0.073304725278746,0.426765127015218,"up",0.0778901500556469,0.178728106310703,"up",0.04933668851129,0.631601059322308,"up",0.15723157558015,0.00247282918909666,"up",5,5,0,"up",1,3.32892864609186,0.000871807365716314,0.18306194428742,0.109172364866172
"TMEM198B",-0.0962547528255649,0.531293423470473,"down",-0.148055353162876,0.0211799750849185,"down",-0.0462450554357034,0.418316391652013,"down",-0.0556888647134661,0.613605685461421,"down",-0.126962751748767,0.00493406334729122,"down",5,0,5,"down",1,-3.32718999859509,0.000877265370393294,0.18306194428742,-0.0946413555772755
"RHEBL1",-0.290973097757863,0.175248885818161,"down",-0.175864834806577,0.107572658014122,"down",-0.0295875329828761,0.62957856581336,"down",-0.166799660120643,0.0103986984740834,"down",-0.11118579261599,0.0353661727655502,"down",5,0,5,"down",1,-3.32668729943303,0.000878849349764441,0.18306194428742,-0.15488218365679
"FOXK1",-0.0793846688591858,0.64040852664983,"down",-0.410631427168022,0.0212099766132119,"down",-0.129240901475733,0.106372880876775,"down",0.0486110523995551,0.597148304020603,"up",-0.113001072987803,0.00736783927132268,"down",5,1,4,"down",0.8,-3.32405502569574,0.000887186889334888,0.1830893633201,-0.136729403618238
"KLHDC10",-0.354160313890488,0.161521354257556,"down",-0.131635095551139,0.237674800148045,"down",-0.099650279695021,0.0823083902515635,"down",0.112642947180154,0.349062027305621,"up",-0.10848302251218,0.00573459883471608,"down",5,1,4,"down",0.8,-3.31853831054464,0.000904899085824775,0.1830893633201,-0.116257152893735
"MSI2",-0.255613158851107,0.171184501954026,"down",0.407324667085537,0.00384326553047279,"up",0.345123027705894,0.0072681066462192,"up",0.392913427966238,0.0188950914508147,"up",0.173979727090776,0.106136874093494,"up",5,4,1,"up",0.8,3.31831533282593,0.000905621831583023,0.1830893633201,0.212745538199468
