"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
8.6932358607533,3.09139541931623,0.818225539757777,3.77817028325881,0.000157984843144273,0.0435497143172956,"ENSG00000230916.2"
10.1751643735352,-5.68268650497324,1.50190801465788,-3.7836448367763,0.000154548319941274,0.0435497143172956,"ENSG00000240972.2"
13.0921749415358,-4.7457326898687,1.25066501209164,-3.79456740532928,0.000147901098870018,0.0435497143172956,"ENSG00000244192.1"
635.129563234281,1.66226839396886,0.440721942972324,3.77169419511578,0.00016214289650164,0.0441163797564879,"ENSG00000275832.5"
15.1351248007897,-5.06610345718428,1.34536462393981,-3.76559883249237,0.000166150383447911,0.0446749060435529,"ENSG00000219222.1"
12.2075838702783,1.78426944975474,0.474272037210026,3.76212238919032,0.000168477562761581,0.0447738918246039,"ENSG00000230510.7"
7.0892406976059,2.31368685932015,0.615468419038103,3.7592292110392,0.000170437638035337,0.0447741634172141,"ENSG00000125675.18"
16.2566098129398,1.71015872993298,0.458017333778277,3.7338297130057,0.000188590027900475,0.0489798305416517,"ENSG00000198870.8"
16.2527694518222,2.75528714937807,0.742296228293728,3.71184312186454,0.000205755504672166,0.0528375512278916,"ENSG00000007174.18"
10.0670753198105,2.89918914067175,0.784324214918718,3.69641671840032,0.000218663944825687,0.0555284939887897,"ENSG00000130226.17"
4.47044342405912,4.21388275064045,1.1495482249474,3.66568592703735,0.00024667651654365,0.0619537558857705,"ENSG00000183117.19"
56.0317552173596,-3.48098907691121,0.950352537552448,-3.66283977720121,0.000249434567188866,0.0619655112293646,"ENSG00000240652.1"
6.36211187299665,2.32777650252102,0.6363607116257,3.65795131596715,0.000254239322276383,0.0624799968884594,"ENSG00000239445.6"
124.471506267701,-4.5531822374524,1.24704789603016,-3.65116869363794,0.000261049695999403,0.0628030610743828,"ENSG00000185686.18"
45.5692899158641,2.31582379040594,0.634210568009992,3.65150615145451,0.000260706853206369,0.0628030610743828,"ENSG00000243517.1"
39.4270053764297,2.4645148883911,0.677241309998262,3.63904985122279,0.000273645827899725,0.0635680610685121,"ENSG00000141837.21"
16.0380755144962,1.77417761904411,0.487672250215471,3.63805325863881,0.000274706626996933,0.0635680610685121,"ENSG00000143858.12"
